"","mean.D75","mean.D150","mean.D300","mean.D500","mean.D700","mean.D1000","mean.D1300","mean.D1600","mean.D2000","mean.D3000","mean.D4000","x","y","area"
"6.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.384105414152145,-300,12600,9507.06161231175
"7.3",-9999,-9999,-9999,0.617011308670044,0.750994324684143,1.18330299854279,1.40021240711212,1.19017386436462,0.552540600299835,0.813960134983063,1.20997214317322,300,12500,11005.8517595865
"7.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0556873269379139,0.556120455265045,-300,12500,8935.27597351372
"8.3",-9999,-9999,-9999,0.553987145423889,0.697053551673889,0.954800367355347,1.11837601661682,1.22046792507172,1.27410840988159,1.62337064743042,2.13674664497375,300,12400,11659.6702420879
"8.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.190844163298607,0.767202258110046,-300,12400,8281.40134860761
"9.3",-9999,-9999,0.143654331564903,0.371764689683914,0.732640862464905,0.461006611585617,0.535810708999634,0.5866978764534,0.677145957946777,1.1030250787735,1.61615002155304,300,12300,12419.5466441922
"9.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.242215499281883,0.803476691246033,-300,12300,7521.14304576255
"10.3",0.145524680614471,0.427577644586563,0.436389625072479,0.759839415550232,0.935128927230835,1.15304088592529,1.43114268779755,1.43891477584839,1.64117956161499,2.11099815368652,2.57899928092957,300,12200,13010.6113467049
"10.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.967159748077393,0.559226095676422,1.02584981918335,-300,12200,6929.51216162741
"11.3",0.395431786775589,0.532529652118683,0.841464042663574,1.17538273334503,1.33928430080414,1.52670407295227,1.66987454891205,1.86463189125061,2.18796515464783,2.85450434684753,3.3587749004364,300,12100,13232.9241078822
"11.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.56563013792038,0.585615873336792,1.00053739547729,-300,12100,6707.35388931073
"12.3",0.703992486000061,1.00256431102753,1.26602590084076,1.62142372131348,1.84564805030823,2.03495359420776,2.27681517601013,2.55712080001831,2.88220238685608,3.56339001655579,4.09547328948975,300,12000,13406.6055954341
"12.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.488840222358704,0.481213599443436,0.900433897972107,-300,12000,6532.35827953438
"13.3",1.54612910747528,1.86065912246704,2.15066170692444,2.29171180725098,2.43104672431946,2.74032592773438,2.81607985496521,3.05946826934814,3.39454555511475,4.10716104507446,4.67102575302124,300,11900,12921.1208724552
"13.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.027130126953125,0.33761528134346,0.706416189670563,-300,11900,7019.56160233403
"14.3",1.56351137161255,1.68001639842987,1.99445223808289,2.08885025978088,2.32506346702576,2.53366208076477,2.84367966651917,3.12919688224792,3.46807026863098,4.19373750686646,4.76900482177734,300,11800,12735.4514695811
"14.3.1",-9999,-9999,-9999,-9999,-9999,0.748382270336151,1.14337575435638,1.48387563228607,1.84495961666107,0.785557568073273,0.928542673587799,-300,11800,7204.5061785141
"15.3",0.934939384460449,1.11031210422516,1.43376421928406,1.41003334522247,1.54894602298737,1.84371244907379,2.16894364356995,2.46503591537476,2.79887628555298,3.53991270065308,4.12376928329468,300,11700,12333.7493123263
"15.3.1",-9999,-9999,-9999,0.295852661132812,0.686919212341309,1.65194845199585,2.04694223403931,2.3874454498291,2.74852585792542,0.41680121421814,0.600889205932617,-300,11700,7607.09651616216
"16.3",0.814084768295288,0.975064694881439,1.08022773265839,1.17875993251801,1.44171571731567,1.75276505947113,1.69873189926147,1.83702981472015,2.09185242652893,2.64592385292053,3.11901235580444,300,11600,12236.2894153614
"16.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0560493916273117,0.29709991812706,-300,11600,7704.47728490643
"17.3",0.275834977626801,0.421078711748123,0.399392277002335,0.733311176300049,1.04363918304443,1.21480524539948,1.54856693744659,1.64757180213928,1.8717257976532,2.06744384765625,2.56455898284912,300,11500,12346.4300274272
"17.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0887573882937431,0.392479330301285,-300,11500,7594.60314132646
"18.3",0.0819626003503799,0.38389977812767,0.718561470508575,0.696498990058899,1.01965701580048,1.14893472194672,1.50260150432587,1.47920429706573,1.8382443189621,2.51078772544861,3.09442210197449,300,11400,12855.1776051223
"18.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.147066563367844,0.382720202207565,-300,11400,7085.32334759086
"19.3",-9999,-9999,-9999,-9999,-9999,0.204544052481651,0.5611572265625,0.873578608036041,1.23284590244293,1.97536754608154,1.77641904354095,300,11300,13441.7201028857
"19.3.1",-9999,-9999,-9999,0.309973418712616,1.18883466720581,2.00866317749023,2.59764862060547,2.93722987174988,3.295250415802,1.22682237625122,0.834135830402374,-300,11300,6499.31370064616
"20.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.121274545788765,300,11200,13379.2106274478
"20.3.1",-9999,-9999,-9999,0.322460979223251,1.40062940120697,1.81984317302704,2.13255834579468,2.4721348285675,2.83010649681091,1.73840415477753,1.90959358215332,-300,11200,6561.82815247402
"21.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.179833725094795,0.412804782390594,300,11100,12594.0660480969
"21.3.1",-9999,-9999,-9999,0.262462705373764,1.34063339233398,1.57414364814758,1.96882748603821,2.30839657783508,2.66629791259766,3.37080359458923,3.94053840637207,-300,11100,7346.80346506462
"22.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.244654297828674,0.735965847969055,300,11000,12023.4248528965
"22.3.1",-9999,-9999,-9999,0.197547912597656,1.28480124473572,1.67061710357666,2.06530117988586,2.40486168861389,2.76269793510437,3.46607327461243,4.03272104263306,-300,11000,7917.63184968755
"23.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.321781247854233,0.791355490684509,300,10900,11902.4852947816
"23.3.1",-9999,-9999,-9999,0.322514325380325,1.4007260799408,3.81645822525024,4.21113586425781,4.550621509552,4.90809392929077,5.60627126693726,6.16035985946655,-300,10900,8038.61373130605
"24.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.410786926746368,0.979319095611572,300,10800,12059.0873077102
"24.3.1",-9999,-9999,-9999,0.31095165014267,1.3891669511795,3.80490684509277,4.19957542419434,4.53903770446777,4.89639949798584,3.35990715026855,4.3422269821167,-300,10800,7881.95303724706
"25.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.505123198032379,0.813023567199707,300,10700,12363.9736629426
"25.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.178832679986954,0.871134459972382,1.44148361682892,-300,10700,7576.91907880455
"26.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.183547973632812,0.408877074718475,-300,10600,7181.61112837866
"26.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.303604125976562,0.85642021894455,300,10600,12759.0310834832
"27.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.085396371781826,0.479072630405426,-300,10500,6874.48310656101
"27.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,10500,13066.4597635232
"28.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,10400,13331.3471065871
"28.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.25756761431694,0.749665558338165,-300,10400,6608.51305099204
"29.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.17473515868187,0.816677570343018,-300,10300,6913.35147478804
"29.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,10300,13027.8429199494
"30.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.311921894550323,0.848223209381104,-300,10200,7421.05876043811
"30.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,10200,12519.4344624244
"31.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.460700273513794,-300,10100,8403.93585025147
"31.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.122805573046207,0.484680414199829,300,10100,11537.3267790712
"32.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.285713195800781,0.269920498132706,-300,10000,9339.23444633186
"32.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.174381509423256,0.412308663129807,0.931542575359344,300,10000,10601.9031683877
"33.3",-9999,0.0566444396972656,0.251065969467163,0.50782436132431,0.738797008991241,0.873101592063904,1.18205547332764,0.620736479759216,0.926860868930817,1.00435078144073,0.387529999017715,-300,9900,10202.2863773182
"33.3.1",-9999,-9999,-9999,1.61341261863708,1.9315642118454,2.35426592826843,2.48497676849365,0.979926407337189,1.01611590385437,1.45618987083435,1.73463129997253,300,9900,9738.92607258633
"34.3",0.226628229022026,0.0752361938357353,0.279637008905411,0.486201494932175,0.718391835689545,0.903344392776489,1.21545994281769,1.44984340667725,1.55410265922546,1.98113882541656,2.40826725959778,-300,9800,10838.2071376331
"34.3.1",-9999,-9999,-9999,0.878455936908722,1.19660401344299,1.33311021327972,1.58964955806732,1.84340107440948,2.06670546531677,1.32273876667023,1.92950868606567,300,9800,9103.05976718664
"35.3",0.497670561075211,0.633284628391266,0.88358461856842,0.969081342220306,1.20645260810852,1.55247700214386,1.87534916400909,2.14903974533081,2.46596145629883,2.4423656463623,2.17868947982788,-300,9700,11325.2158017531
"35.3.1",0.476632535457611,0.290145665407181,0.616456627845764,0.466996490955353,0.78452467918396,1.20573031902313,1.58455717563629,1.84556925296783,1.20528304576874,1.0255583524704,1.53624129295349,300,9700,8615.842646759
"36.3",-9999,0.04498291015625,0.358543395996094,0.719924926757812,0.264015346765518,0.407030522823334,0.731361627578735,1.0176854133606,0.95934784412384,1.22876930236816,1.63443326950073,300,9600,8323.36051901802
"36.3.1",-9999,-9999,0.481575012207031,0.734565734863281,1.00391387939453,1.36925506591797,1.44978296756744,1.04008829593658,1.38555979728699,2.10479211807251,1.25667238235474,-300,9600,11617.8190860972
"37.3",-9999,-9999,-9999,-9999,-9999,0.487460672855377,0.609729945659637,1.03710603713989,1.43541097640991,1.96933579444885,2.39178228378296,300,9500,8042.29295774177
"37.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.709192395210266,-300,9500,11898.8970867097
"38.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.103742897510529,-300,9400,12247.9245635793
"38.3.1",-9999,-9999,-9999,-9999,-9999,0.688019812107086,0.998535931110382,1.36186277866364,1.80620098114014,2.71487522125244,3.37167048454285,300,9400,7692.90013724938
"39.3",-9999,-9999,-9999,-9999,-9999,1.21399736404419,1.52519845962524,1.80543994903564,2.24977564811707,3.07427740097046,3.40805244445801,300,9300,7275.27113109455
"39.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,9300,12665.2262355536
"40.3",-9999,-9999,-9999,-9999,-9999,1.16988205909729,1.08893716335297,1.51631557941437,1.96065378189087,2.48628163337708,3.25386667251587,300,9200,6836.52320201695
"40.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,9200,13104.3527763896
"41.3",-9999,-9999,-9999,-9999,-9999,0.718869984149933,1.06895542144775,1.18993782997131,1.41977024078369,2.23859262466431,2.93075633049011,300,9100,6232.8358145915
"41.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,9100,13706.7703966014
"42.3",-9999,-9999,-9999,-9999,-9999,0.427603274583817,0.779242873191833,1.15522003173828,1.52380847930908,2.15933060646057,2.51537275314331,300,9000,5825.74321313202
"42.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,9000,14114.2448846661
"43.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,8900,14423.3375227563
"43.3.1",-9999,-9999,-9999,-9999,-9999,0.455890357494354,0.811072707176208,1.14816677570343,1.59413754940033,2.40528082847595,3.1692214012146,300,8900,5515.72422523424
"44.3",-9999,-9999,-9999,-9999,-9999,0.585969090461731,0.950214743614197,1.34000289440155,1.78525102138519,2.69125270843506,3.45422410964966,300,8800,5622.24409333989
"44.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,8800,14317.4984120876
"45.3",-9999,-9999,-9999,-9999,-9999,0.52575147151947,0.909963667392731,1.29105257987976,1.73537504673004,2.67339539527893,3.43467140197754,300,8700,5970.55251352862
"45.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,8700,13969.1011048108
"46.3",-9999,-9999,-9999,-9999,-9999,0.567332088947296,0.945010185241699,1.37210416793823,1.81569230556488,2.75115609169006,3.5099310874939,300,8600,6600.76048449427
"46.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,8600,13339.5014751814
"47.3",-9999,-9999,-9999,-9999,-9999,0.419374287128448,0.944607496261597,1.18051958084106,1.2485237121582,2.03896355628967,2.5680410861969,300,8500,7334.66497496143
"47.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,8500,12606.3298594225
"48.3",-9999,-9999,-9999,-9999,-9999,0.309378176927567,1.43308901786804,1.81433713436127,2.1649329662323,3.01008701324463,3.83187246322632,300,8400,8012.00747905485
"48.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,8400,11928.789811518
"49.3",-9999,-9999,-9999,-9999,-9999,0.351368755102158,1.45164740085602,1.83350992202759,2.18124794960022,3.05331087112427,3.87217330932617,300,8300,8754.72963362839
"49.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,8300,11186.4487766521
"50.3",-9999,-9999,-9999,-9999,-9999,0.348424881696701,1.36474108695984,1.74611043930054,1.92861700057983,2.72319889068604,3.35356593132019,300,8200,9419.31598528381
"50.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,8200,10521.9140294958
"51.3",-9999,-9999,-9999,-9999,-9999,0.445365339517593,0.926582038402557,1.30549907684326,1.46503555774689,2.00574803352356,2.56141304969788,300,8100,10017.8666408071
"51.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,8100,9923.36118915491
"52.3",-9999,-9999,-9999,-9999,-9999,0.421569317579269,0.51360023021698,0.724336266517639,0.743723034858704,1.3128457069397,1.88007521629333,300,8000,10544.8683658047
"52.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,8000,9396.34251469467
"53.3",-9999,-9999,-9999,-9999,-9999,-9999,0.3396135866642,0.283114790916443,0.412137717008591,0.87543523311615,1.24537348747253,300,7900,10929.2281367984
"53.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,7900,9011.98466042988
"54.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.315338999032974,0.544439017772675,300,7800,11190.0651994413
"54.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,7800,8751.17547718436
"55.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.222617238759995,0.85265851020813,300,7700,11346.196597768
"55.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,7700,8595.03817101568
"56.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.285506635904312,0.631819903850555,300,7600,11420.7164419834
"56.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,7600,8520.46437894367
"57.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.444179505109787,0.355176776647568,300,7500,11441.7912632655
"57.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,7500,8499.31478862278
"58.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.120834350585938,0.637668490409851,0.936617314815521,300,7400,11409.4138624836
"58.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,7400,8531.69785250165
"59.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,7300,8618.34750012308
"59.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,7300,11322.8443908375
"60.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,7200,8744.12814605609
"60.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,7200,11197.0952669214
"61.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,7100,11025.337181244
"61.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,7100,8915.90249182843
"62.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,7000,9117.55415822938
"62.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,7000,10823.6905135289
"63.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,6900,9322.05820828676
"63.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,6900,10619.1654217578
"64.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,6800,9505.32948479056
"64.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,6800,10435.9052630179
"65.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,6700,10306.5411972478
"65.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,6700,9634.71034279466
"66.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,6600,10285.0192717724
"66.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.732820808887482,-300,6600,9656.22693744674
"67.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.906275928020477,1.87980353832245,-300,6500,9500.78381204978
"67.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,6500,10440.4399857409
"68.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,6400,10903.5934902057
"68.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.345077514648438,1.0858952999115,-300,6400,9037.60200125724
"69.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,6300,11867.286239408
"69.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.214373543858528,-300,6300,8073.6996935457
"70.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,6200,12899.2432314754
"70.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,6200,7041.89322660863
"71.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,6100,13349.1122192927
"71.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,6100,6591.38281128928
"72.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,6000,13014.5688072033
"72.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-300,6000,6926.24475610256
"73.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,300,5900,12611.0608725473
